,number,context,question,A,B,C,D,E,answer,context-images
0,91,"


Cabra sola
Hay quien dice que soy como la cabra;
Lo dicen lo repiten, ya lo creo;
Pero soy una cabra muy extraña
Que lleva una medalla y siete cuernos.
¡Cabra! Em vez de mala leche yo doy llanto.
¡Cabra! Por lo más peligroso me paseo.
¡Cabra! Me llevo bien con alimañas todas,
¡Cabra! Y escribo en los tebeos.
Vivo sola, cabra sola,
— que no quise cabrito en compañía —
cuando subo a lo alto de este valle
siempre encuentro un lirio de alegría.
Y vivo por mi cuenta, cabra sola;
Que yo a ningún rebaño pertenezco.
Si sufrir es estar como una cabra,
Entonces sí lo estoy, no dudar de ello.

FUERTES, G. Poeta de guardia. Barcelona; Lumen, 1990.



","

No poema, o eu lírico se compara à cabra e no quinto verso utiliza a expressão “mala leche” para se autorrepresentar como uma pessoa


",influenciável pela opinião das demais.,consciente de sua diferença perante as outras.,conformada por não pertencer a nenhum grupo.,corajosa diante de situações arriscadas.,capaz de transformar mau humor em pranto.,E,
1,100,"


Secretaria de Cultura 
EDITAL
NOTIFICAÇÃO – Síntese da resolução publicada no Diário Oficial da Cidade, 29/07/2011 – página 41 – 511.a Reunião Ordinária, em 21/06/2011.
Resolução n.o 08/2011 – TOMBAMENTO dos imóveis da Rua Augusta. n.o 349 e n.o 353, esquina com a Rua Marquês de Paranaquá, n.o 315. n.o 327 e n.o 329 (Setor 010, Quadra 026, Lotes 0016-2 e 00170-0), bairro da Consolação. Subprefeitura da Sé, conforme o processo administrativo n.o 1991-0.005.365-1.

Folha de S. Paulo, 5 ago. 2011 (adaptado).



","

Um leitor interessado nas decisões governamentais escreve uma carta para o jornal que publicou o edital, concordando com a resolução sintetizada no Edital da Secretaria de Cultura. Uma frase adequada para expressar sua concordância é:


",Que sábia iniciativa! Os prédios em péssimo estado de conservação devem ser derrubados.,Até que enfim! Os edifícios localizados nesse trecho descaracterizam o conjunto arquitetônico da Rua Augusta.,Parabéns! O poder público precisa mostrar sua força como guardião das tradições dos moradores locais.,Justa decisão! O governo dá mais um passo rumo à eliminação do problema da falta de moradias populares.,Congratulações! O patrimônio histórico da cidade merece todo empenho para ser preservado.,E,
2,95,"


Steve Jobs: A Life Remembered 1955-2011
Readersdigest.ca takes a look back at Steve Jobs, and his contribution to our digital world.
CEO. Tech-Guru. Artist. There are few corporate figures as famous and well-regarded as former-Apple CEO Steve Jobs. His list of achievements is staggering, and his contribution to modern technology, digital media, and indeed the world as a whole, cannot be downplayed.
With his passing on October 5, 2011, readersdigest.ca looks back at some of his greatest achievements, and pays our respects to a digital pioneer who helped pave the way for a generation of technology, and possibilities, few could have imagined.

Disponível em: www.readersdigest.ca. Acesso em: 25 fev. 2012



","

Informações sobre pessoas famosas são recorrentes na mídia, divulgadas de forma impressa ou virtualmente. Em relação a Steve Jobs, esse texto propõe


",expor as maiores conquistas da sua empresa.,descrever suas criações na área da tecnologia.,enaltecer sua contribuição para o mundo digital.,lamentar sua ausência na criação de novas tecnologias.,discutir o impacto de seu trabalho para a geração digital.,C,
3,93,"


Pensar la lengua del siglo XXI 
Aceptada la dicotomía entre “español general” académico y “español periférico” americano, la capacidad financiera de la Real Academia, apoyada por la corona y las grandes empresas transnacionales españolas, no promueve la conservación de la unidad, sino la unificación del español, dirigida e impuesta desde España (la Fundación Español Urgente: Fundeu). Unidad y unificación no son lo mismo: la unidad ha existido siempre y com ella la variedad de la lengua, riqueza suprema de nuestras culturas nacionales; la unificación lleva a la pérdida de las diferencias culturales, que nutren al ser humano y son tan importantes como la diversidad biológica de la Tierra.
Culturas nacionales: desde que nacieron los primeros criollos, mestizos y mulatos en el continente hispanoamericano, las diferencias de colonización, las improntas que dejaron en las nacientes sociedades americanas los pueblos aborígenes, la explotación de las riquezas naturales, las redes comerciales coloniales fueron creando culturas propias, diferentes entre sí, aunque con el fondo común de la tradición española. Después de las independencias, cuando se instituyeron nuestras naciones, bajo diferentes influencias, ya francesas, ya inglesas; cuando los inmigrantes italianos, sobre todo, dieron su pauta a Argentina, Uruguay o Venezuela, esas culturas nacionales se consolidaron y con ellas su español, pues la lengua es, ante todo, constituyente. Así, el español actual de España no es sino una más de las lenguas nacionales del mundo hispánico. El español actual es el conjunto de veintidós españoles nacionales, que tienen sus propias características; ninguno vale más que otro. La lengua del siglo XXI es, por eso, una lengua pluricéntrica.

LARA, L.F. Disponível em: www.revistaenie.clarin.com. Acesso em: 25 fev. 2013.



","

O texto aborda a questão da língua espanhola no século XXI e tem como função apontar que


",as especificidades culturais rompem com a unidade hispânica.,as variedades do espanhol têm igual relevância linguística e cultural.,a unidade linguística do espanhol fortalece a identidade cultural hispânica.,a consolidação das diferenças da língua prejudica sua projeção mundial.,a unificação da língua enriquece a competência linguística dos falantes.,B,
4,95,"


Duerme negrito
Duerme, duerme, negrito,
que tu mamá está en el campo,
negrito…
Te va a traer
codornices para ti.
Te va a traer
carne de cerdo para ti.
Te va a traer
muchas cosas para ti […]
Duerme, duerme, negrito,
que tu mamá está en el campo,
negrito…
Trabajando, trabajando duramente, trabajando sí.
Trabajando y no le pagan,
trabajando sí.

Disponível em: http://letras.mus.br. Acesso em: 26 jun. 2012 (fragmento).



","

Duerme negrito é uma cantiga de ninar da cultura popula hispânica, cuja letra problematiza uma questão social, ao


",destacar o orgulho da mulher como provedora do lar.,evidenciar a ausência afetiva da mãe na criação do filho.,retratar a precariedade das relações do trabalho no campo.,ressaltar a inserção da mulher no mercado de trabalho rural.,exaltar liricamente a voz materna na formação cidadã do filho.,C,
5,98,"


Querô
DELEGADO — Então desce ele. Vê o que arrancam desse sacana.
SARARÁ — Só que tem um porém. Ele é menor.
DELEGADO — Então vai com jeito. Depois a gente entrega pro juiz.
(Luz apaga no delegado e acende no repórter, que se dirige ao público.)
REPÓRTER — E o Querô foi espremido, empilhado, esmagado de corpo e alma num cubículo imundo, com outros meninos. Meninos todos espremidos, empilhados, esmagados de corpo e alma, alucinados pelos seus desesperos, cegados por muitas aflições. Muitos meninos, com seus desesperos e seus ódios, empilhados, espremidos, esmagados de corpo e alma no imundo cubículo do reformatório. E foi lá que o Querô cresceu.

MARCOS, P. Melhor teatro. São Paulo: Global, 2003 (fragmento).



","

No discurso do repórter, a repetição causa um efeito de sentido de intensificação, construindo a ideia de


","opressão física e moral, que gera rancor nos meninos.","repressão policial e social, que gera apatia nos meninos.","polêmica judicial e midiática, que gera confusão entre os meninos.","concepção educacional e carcerária, que gera comoção nos meninos."," informação crítica e jornalística, que gera indignação entre os meninos.",A,
6,101,"


Adolescentes: mais altos, gordos e preguiçosos
A oferta de produtos industrializados e a falta de tempo têm sua parcela de responsabilidade no aumento da silhueta dos jovens. “Os nossos hábitos alimentares, de modo geral, mudaram muito”, observa Vivian Ellinger, presidente da Sociedade Brasileira de Endocrinologia e Metabologia (SBEM), no Rio de Janeiro. Pesquisas mostram que, aqui no Brasil, estamos exagerando no sal e no açúcar, além de tomar pouco leite e comer menos frutas e feijão.
Outro pecado, velho conhecido de quem exibe excesso de gordura por causa da gula, surge como marca da nova geração: a preguiça, “Cem por cento das meninas que participam do Programa não praticavam nenhum esporte”, revela a psicóloga Cristina Freire, que monitora o desenvolvimento emocional das voluntárias.
Você provavelmente já sabe quais são as consequências de uma rotina sedentária e cheia de gordura. “E não é novidade que os obesos têm uma sobrevida menor”, acredita Claudia Cozer, endocrinologista da Associação Brasileira para o Estudo da Obesidade e da Síndrome Metabólica. Mas, se há cinco anos os estudos projetavam um futuro sombrio para os jovens, no cenário atual as doenças que viriam na velhice já são parte da rotina deles. “Os adolescentes já estão sofrendo com hipertensão e diabete”, exemplifica Claudia.

DESGUALDO, P. Revista Saúde. Disponível em: http://saude.abril.com.br.
Acesso em: 28 jul. 2012 (adaptado).



","

Sobre a relação entre os hábitos da população adolescente e as suas condições de saúde, as informações apresentadas no texto indicam que


",a falta de atividade física somada a uma alimentação nutricionalmente desequilibrada constituem fatores relacionados ao aparecimento de doenças crônicas entre os adolescentes.,a diminuição do consumo de alimentos fontes de carboidratos combinada com um maior consumo de alimentos ricos em proteínas contribuíram para o aumento da obesidade entre os adolescentes.,"a maior participação dos alimentos industrializados e gordurosos na dieta da população adolescente tem tornado escasso o consumo de sais e açúcares, o que prejudica o equilíbrio metabólico.","a ocorrência de casos de hipertensão e diabetes entre os adolescentes advém das condições de alimentação, enquanto que na população adulta os fatores hereditários são preponderantes.","a prática regular de atividade física é um importante fator de controle da diabetes entre a população adolescente, por provocar um constante aumento da pressão arterial sistólica.",A,
7,92,"


Pero un dia, le fue presentado a Cortés un tributo bien distinto: un obsequio de veinte esclavas llegó hasta el campamento español y entre ellas, Cortés escogió a una.
Descrita por el cronista de la expedición, Bernal Días del Castillo, como mujer de “buen parecer y entremetida y desenvuelta”, el nombre indígena de esta mujer era Malintzin, indicativo de que había nacido bajo signos de contienda y desventura. Sus padres la vendieron como esclava; los españoles la llamaron doña Marina, pero su pueblo la llamó la Malinche, la mujer del conquistador, la traidora a los indios. Pero con cualquiera de estos nombres, la mujer conoció un extraordinario destino. Se convirtió en “mi lengua”, pues Cortés la hizo su intérprete y amante, la lengua que habría de guiarle a lo largo y alto del Imperio azteca, demonstrando que algo estaba podrido en el reino de Moctezuma, que en efecto existía gran descontento y que el Imperio tenía pies de barro.

FUENTES, C. El espejo enterrado. Ciudad de México: FCE, 1992 (fragmento).



","

Malinche, ou Malintzin, foi uma figura chave na história da conquista espanhola na América, ao atuar como


","intérprete do conquistador, possibilitando-lhe conhecer as fragilidades do Império.","escrava dos espanhóis, colocando-se a serviço dos objetivos da Coroa.","amante do conquistador, dando origem à miscigenação étnica.","voz do seu povo, defendendo os interesses políticos do Império asteca.","maldição dos astecas, infundindo a corrupção no governo de Montezuma.",A,
8,99,"


Mal secreto
Se a cólera que espuma, a dor que mora
N’aIma, e destrói cada ilusão que nasce,
Tudo o que punge, tudo o que devora
O coração, no rosto se estampasse;
Se se pudesse, o espirito que chora,
Ver através da máscara da face,
Quanta gente, talvez, que inveja agora
Nos causa, então piedade nos causasse!
Quanta gente que ri, talvez, consigo
Guarda um atroz, recôndito inimigo,
Como invisível chaga cancerosa!
Quanta gente que ri, talvez existe,
Cuja ventura única consiste
Em parecer aos outros venturosa!

(CORREIA, R. In: PATRIOTA, M. Para compreender Raimundo Correia. Brasilia: Alhambra, 1995.)



","

Coerente com a proposta parnasiana de cuidado formal e racionalidade na condução temática, o soneto de Raimundo Correia reflete sobre a forma como as emoções do indivíduo são julgadas em sociedade. Na concepção do eu lírico, esse julgamento revela que


",a necessidade de ser socialmente aceito leva o indivíduo a agir de forma dissimulada.,o sofrimento íntimo torna-se mais ameno quando compartilhado por um grupo social.,a capacidade de perdoar e aceitar as diferenças neutraliza o sentimento de inveja.,o instinto de solidariedade conduz o indivíduo a apiedar-se do próximo.,a transfiguração da angústia em alegria é um artifício nocivo ao convívio social.,A,
9,92,"


Do one thing for diversity and inclusion
   The United Nations Alliance of Civilizations (UNAOC) is launching a campaign aimed at engaging people around the world to Do One Thing to support Cultural Diversity and Inclusion. Every one of us can do ONE thing for diversity and inclusion; even one very little thing can become a global action if we all take part in it.
   Simple things YOU can do to celebrate the World Day for Cultural Diversity for Dialogue and Development on May 21.
1. Visit an art exhibit or a museum dedicated to other cultures.
2. Read about the great thinkers of other cultures.
3. Visit a place of worship different than yours and participate in the celebration.
4. Spread your own culture around the world and learn about other cultures.
5. Explore music of a different culture.
There are thousands of things that you can do, are you taking part in it?

UNITED NATIONS ALLIANCE OF CIVILIZATIONS. Disponível em: www.unaoc.org. Acesso em: 16 fev. 2013 (adaptado).



","

Internautas costumam manifestar suas opiniões sobre artigos on-line por meio da postagem de comentários. O comentário que exemplifica o engajamento proposto na quarta dica da campanha apresentada no texto é:


","“Lá na minha escola, aprendi a jogar capoeira para uma apresentação no Dia da Consciência Negra.”","“Outro dia assisti na TV uma reportagem sobre respeito à diversidade. Gente de todos os tipos, várias tribos. Curti bastante.”",“Eu me inscrevi no Programa Jovens Embaixadores para mostrar o que tem de bom em meu país e conhecer outras formas de ser.”,“Curto muito bater papo na internet. Meus amigos estrangeiros me ajudam a aperfeiçoar minha proficiência em língua estrangeira.”,"“Pesquisei em sites de culinária e preparei uma festa árabe para uns amigos da escola. Eles adoraram, principalmente, os doces!”",C,
